Date,UK,Germany,France,Japan,DJI,SP500,Italy,Spain,Sweden,Switzerland,Belgium,Greece,China,Korea,Australia,Mexico,Brazil
734507,6013.899902,6975.350098,3916.030029,10398.099609,11691.179688,1270.199951,20547,9888.400391,1165.88,6494.299805,2647.860107,1396.58,2852.65,2085.139893,4849.5,38542.160156,70318
734508,6043.899902,6939.819824,3904.610107,10380.769531,11722.889648,1276.560059,20551.6,9801.400391,1151.8,6519.299805,2631.570068,1373.91,2838.59,2082.550049,4820.899902,38696.238281,71091
734510,5984.299805,6947.839844,3865.580078,10541.040039,11674.759766,1271.5,20542.1,9560.700195,1159.45,6497.600098,2605.149902,1390.84,2838.8,2086.199951,4812,38600.859375,70057
734514,6014,6941.569824,3861.919922,10510.679688,11671.879883,1274.47998,20339.1,9582.099609,1174.36,6534.799805,2579.699951,1369.35,2804.05,2088.320068,4814.899902,38028.808594,70423
734515,6050.700195,7068.779785,3945.070068,10512.799805,11755.44043,1285.959961,21116.4,10101.200195,1174.1,6613.799805,2626.399902,1438.03,2821.3,2094.949951,4831.899902,37963.308594,71633
734516,6023.899902,7075.109863,3974.830078,10589.759766,11731.900391,1283.76001,21308.1,10370.799805,1174.43,6562.5,2632.679932,1442.52,2827.71,2089.47998,4901.5,38070.191406,70721
734517,6002.100098,7075.700195,3983.280029,10499.040039,11787.379883,1293.23999,21460.1,10385.099609,1173.28,6556.100098,2621.310059,1445.86,2791.34,2108.169922,4908.600098,37994.71875,70940
734521,6056.399902,7143.450195,4012.679932,10518.980469,11837.929688,1295.02002,21590.9,10583.400391,1179.29,6634.899902,2657.850098,1443,2708.98,2096.47998,4911.600098,38151.300781,70920
734522,5976.700195,7082.759766,3976.709961,10557.099609,11825.290039,1281.920044,21712.1,10556.5,1155.64,6559.700195,2640.780029,1507.4,2758.1,2115.689941,4944.200195,37810.160156,70058
734523,5867.899902,7024.27002,3964.840088,10437.30957,11822.799805,1280.26001,21792.3,10636.900391,1136.42,6513.5,2626.23999,1546.93,2677.65,2106.659912,4892,37584.679688,69562
734524,5896.299805,7062.419922,4017.449951,10274.519531,11871.839844,1283.349976,22093.8,10829.099609,1150.84,6567.299805,2653.97998,1536.58,2715.29,2069.919922,4860.899902,37321.109375,69133
734527,5943.899902,7067.77002,4033.209961,10345.110352,11980.519531,1290.839966,22156.8,10815.400391,1148.74,6603.799805,2662.370117,1548.65,2695.72,2082.159912,4888.100098,37667.898438,69427
734530,5965.100098,7155.580078,4059.570068,10478.660156,11989.830078,1299.540039,22311.5,10828.700195,1165.71,6562.399902,2678.22998,1570.05,2749.15,2115.01001,4907,37447.699219,68051
734531,5881.399902,7102.799805,4002.320068,10360.339844,11823.700195,1276.339966,22025.1,10747,1151.8,6528.100098,2647.090088,1591.23,2752.75,2107.870117,4872.5,36839.71875,66698
734534,5862.899902,7077.47998,4005.5,10237.919922,11891.929688,1286.119995,22050.4,10806,1147.22,6479.100098,2638.699951,1593.3,2790.69,2069.72998,4850,36982.238281,66575
