Date,UK,Germany,France,Japan,DJI,SP500,Italy,Spain,Sweden,Switzerland,Belgium,Greece,China,Korea,Australia,Mexico,Brazil
733831,3830.100098,3843.73999,2702.47998,7568.419922,7062.930176,735.090027,15282,7620.899902,640.385,4690.700195,1696.579956,1535.82,2082.85,1063.030029,3296.899902,17752.179688,38183
733834,3625.800049,3710.070068,2581.459961,7280.149902,6763.290039,700.820007,14362,7270.5,619.267,4438.299805,1610.560059,1535.82,2093.45,1018.809998,3203.800049,16929.800781,36235
733835,3512.100098,3690.719971,2554.550049,7229.720215,6726.02002,696.330017,14017,7219.399902,604.307,4358,1566.27002,1510.99,2071.43,1025.569946,3171.399902,17093.25,36468
733836,3645.899902,3890.939941,2675.679932,7290.959961,6875.839844,712.869995,14363,7357.5,630.227,4463.700195,1584.189941,1507.39,2198.11,1059.26001,3125.899902,17824.960938,38402
733837,3529.899902,3695.48999,2569.629883,7433.490234,6594.439941,682.549988,13523,7025.899902,608.983,4390.200195,1552.180054,1481.46,2221.08,1058.180054,3148.800049,17365.019531,37369
733838,3530.699951,3666.409912,2534.449951,7173.100098,6626.939941,683.380005,12895,6936.899902,607.451,4311.600098,1527.27002,1474.35,2193.01,1055.030029,3111.699951,17043.439453,37105
733841,3542.399902,3692.030029,2519.290039,7086.029785,6547.049805,676.530029,12621,6817.399902,615.551,4307.700195,1553.050049,1469.41,2118.75,1071.72998,3121.699951,16964.359375,36741
733842,3715.199951,3886.97998,2663.679932,7054.97998,6926.490234,719.599976,13503,7153.299805,650.607,4512.5,1616.51001,1551.28,2158.57,1092.199951,3143.199951,17543.519531,38795
733843,3693.800049,3914.100098,2674.199951,7376.120117,6930.399902,721.359985,13568,7204.700195,666.585,4577,1647.25,1538.17,2139.02,1127.51001,3199.100098,17790.689453,38805
733844,3712.100098,3956.219971,2694.25,7198.25,7170.060059,750.73999,13921,7340.5,667.651,4645.799805,1671.040039,1554.06,2133.88,1128.390015,3190.399902,18864.869141,39152
733845,3753.699951,3953.600098,2705.629883,7569.279785,7223.97998,756.549988,13804,7427.799805,659.307,4726.700195,1661.76001,1557.77,2128.85,1126.030029,3294.699951,19437.009766,39015
733849,3857.100098,3987.77002,2767.280029,7949.129883,7395.700195,778.119995,14082,7645.299805,664.046,4813.799805,1700.969971,1584.1,2218.33,1163.880005,3393.399902,19325.050781,39511
733850,3805,3996.320068,2760.340088,7972.169922,7486.580078,794.349976,14473,7661.600098,662.759,4783.299805,1698.430054,1578.63,2223.73,1169.949951,3386.199951,19620.480469,40142
733851,3816.899902,4043.459961,2776.98999,7945.959961,7400.799805,784.039978,14749,7701.600098,679.577,4794.600098,1689.640015,1622.88,2265.76,1161.810059,3416.800049,19596.509766,40453
733855,3952.800049,4176.370117,2869.570068,8215.530273,7775.859863,822.919983,15811,7952.299805,667.982,4931.100098,1754.02002,1689.55,2325.48,1199.5,3483.100098,20346.429688,42439
733856,3911.5,4187.359863,2874.389893,8488.299805,7659.970215,806.119995,15837,7989.5,654.117,4923.700195,1749.290039,1694.28,2338.42,1221.699951,3517.300049,20242.609375,41476
733857,3900.300049,4223.290039,2893.449951,8479.990234,7749.810059,813.880005,16263,8072.399902,665.764,4970.399902,1756.959961,1694.28,2291.55,1229.02002,3546.199951,20272.769531,41799
733858,3925.199951,4259.370117,2892.070068,8636.330078,7924.560059,832.859985,16483,8076.200195,667.027,4966.700195,1783.160034,1714,2361.7,1243.800049,3586.300049,20542.25,42589
733859,3898.899902,4203.549805,2840.620117,8626.969727,7776.180176,815.940002,16343,7927.600098,655.586,4872.299805,1751.560059,1671.8,2374.44,1237.51001,3615.600098,20315.169922,41907
733862,3762.899902,3989.22998,2719.340088,8236.080078,7522.02002,787.530029,15269,7601.100098,633.087,4745.799805,1700.439941,1629.68,2358.04,1197.459961,3554.199951,19530.150391,40653
733863,3926.100098,4084.76001,2807.340088,8109.529785,7608.919922,797.869995,15875,7815,653.045,4927.399902,1748.73999,1684.37,2373.21,1206.26001,3532.300049,19626.75,40926
733864,3955.600098,4131.069824,2839.610107,8351.910156,7761.600098,811.080017,16047,7961,679.51,5014.899902,1772.839966,1678.72,2408.02,1233.359985,3527.199951,19880.369141,41976
733865,4125,4381.919922,2992.060059,8719.780273,7978.080078,834.380005,16811,8334.700195,713.802,5178.5,1831.130005,1752.81,2425.29,1276.969971,3622.199951,20562.589844,43736
733866,4029.699951,4384.990234,2958.73999,8749.839844,8017.589844,842.5,16900,8319.900391,711.159,5043,1808.369995,1754.62,2419.78,1283.75,3674,20933.779297,44391
733869,3993.5,4349.810059,2929.75,8857.929688,7975.850098,835.47998,16690,8321.099609,709.568,5002.100098,1800.150024,1741.41,2419.78,1297.849976,3696.399902,20807.210938,44167
733870,3930.5,4322.5,2902.310059,8832.849609,7789.560059,815.549988,16561,8346,702.177,4974.200195,1765.51001,1729.27,2439.18,1300.099976,3648.5,20623.419922,43825
733871,3925.5,4357.919922,2921.060059,8595.009766,7837.109863,825.159973,16939,8404.700195,707.318,4999.799805,1770.660034,1807.11,2347.39,1262.069946,3567.5,20530.630859,44182
733877,3989,4557.009766,3000.219971,8842.679688,7920.180176,841.5,17816,8834.799805,744.16,5099.299805,1822.319946,1901,2527.18,1342.630005,3697.899902,21918.599609,45418
733878,3968.399902,4549.790039,2985.73999,8742.959961,8029.620117,852.059998,17811,8711.900391,729.628,5065.399902,1848.329956,1928.29,2536.06,1333.089966,3693.899902,21861.359375,45273
733879,4053,4609.459961,3038.179932,8755.259766,8125.430176,865.299988,18154,8874.5,745.55,5164,1873.869995,1973.25,2534.13,1336.719971,3725.600098,22189.199219,46025
733880,4092.800049,4676.839844,3091.959961,8907.580078,8131.330078,869.599976,18510,9030.900391,767.748,5192.600098,1923.459961,1973.25,2503.94,1329,3728.100098,22234.839844,45778
733883,3990.899902,4486.299805,2969.399902,8924.75,7841.72998,832.390015,17731,8718.200195,731.096,5065.200195,1856.689941,1973.25,2557.46,1336.390015,3722.600098,21587.490234,44433
733885,4030.699951,4594.419922,3025.23999,8727.299805,7886.569824,843.549988,18086,8834.099609,768.11,5063.700195,1903.890015,1894.56,2461.35,1356.02002,3627.199951,21480.009766,44888
733886,4018.199951,4538.209961,3008.620117,8847.009766,7957.060059,851.919983,18145,8769.200195,772.79,5023.899902,1905.369995,1905.92,2463.95,1368.800049,3695.800049,21829.330078,45801
733887,4156,4674.319824,3102.850098,8707.990234,8076.290039,866.22998,18651,8888.200195,779.16,5113,1955.819946,1926.54,2448.59,1354.099976,3668.199951,22582.169922,46772
733890,4167,4694.069824,3102.429932,8726.339844,8025,857.51001,18823,8777,782.652,5176,1934.02002,1925.81,2405.35,1339.829956,3690,21827.109375,45820
733891,4096.399902,4607.419922,3051.02002,8493.769531,8016.950195,855.159973,18498,8656.299805,751.28,5109.100098,1920.819946,1907.43,2401.44,1300.23999,3671.699951,21662.529297,45821
733893,4243.700195,4769.450195,3159.850098,8828.259766,8168.120117,872.809998,19177,9038,763.887,5225.899902,1953.349976,2053.74,2477.57,1369.359985,3744.699951,21898.849609,47290
733900,4398.700195,4804.100098,3251.52002,9385.700195,8409.849609,907.390015,19814,9228.900391,792.468,5325.600098,2073.540039,2141.23,2597.45,1401.079956,3912.100098,23589.400391,50058
733901,4462.100098,4913.899902,3312.590088,9432.830078,8574.650391,929.22998,20509,9408.099609,802.032,5391,2126.22998,2151.4,2625.65,1412.130005,3919.600098,24085.580078,51396
733904,4435.5,4866.910156,3248.669922,9451.980469,8418.769531,909.23999,20200,9316.799805,783.385,5358.899902,2085.679932,2159.61,2579.75,1415.160034,3910.5,23943.019531,50976
733905,4425.5,4854.109863,3231.100098,9298.610352,8469.110352,908.349976,20337,9269,769.339,5346,2049.449951,2204.11,2618.17,1403.51001,3863.600098,23696.490234,50326
733906,4331.399902,4727.609863,3152.899902,9340.490234,8284.889648,883.919983,19381,9000.599609,748.1,5277.399902,2016.369995,2136.46,2663.77,1414.52002,3842.5,23155.009766,48679
