Date,UK,Germany,France,Japan,DJI,SP500,Italy,Spain,Sweden,Switzerland,Belgium,Greece,China,Korea,Australia,Mexico,Brazil
733470,5818.600098,6689.950195,4742.660156,12992.179688,12258.900391,1331.339966,33173,12862.5,954.22,7403.899902,3704.379883,4053.06,4438.27,1671.72998,5510.700195,29526.699219,64490
733473,5766.399902,6591.310059,4678.049805,13215.419922,12040.389648,1304.339966,32819,12803.299805,938.07,7269.899902,3673.300049,3997.48,4360.99,1697.439941,5531.899902,28717.039062,62975
733474,5699.899902,6513.990234,4618.959961,12782.799805,11893.69043,1293.369995,32179,12691.299805,925.54,7174.100098,3635.060059,3926.19,4300.52,1663.969971,5368.899902,28612.75,61868
733478,5690.399902,6524.569824,4627.689941,12658.280273,12156.80957,1320.650024,32475,13056.099609,929.63,7143,3669.919922,3986.44,4165.88,1641.47998,5211.100098,29466.169922,62368
733479,5776.399902,6599.370117,4697.100098,12861.129883,12110.240234,1308.77002,32518,13131.299805,947.79,7245,3743.919922,4045.22,4070.12,1658.829956,5334.100098,29283.400391,62177
733480,5692.399902,6500.560059,4630.189941,12433.44043,12145.740234,1315.47998,31977,13073.200195,936.52,7251.700195,3706.040039,3892.35,3971.26,1615.619995,5215.700195,29703.089844,62280
733481,5631.700195,6451.899902,4592.149902,12241.599609,11951.089844,1288.140015,31659,13021.400391,924.22,7132,3676.879883,3924.37,3962.67,1600.26001,5288.5,29048.509766,61991
733485,5605.799805,6393.390137,4582.589844,11964.160156,12392.660156,1330.73999,31437,13030.5,914.55,7013.899902,3659.75,3869.56,3668.9,1588.75,5163.799805,29515.550781,61933
733486,5545.600098,6361.220215,4555.950195,12260.44043,12099.660156,1298.420044,30873,12964.700195,905.64,7073,3641.47998,3825.16,3761.6,1622.22998,5349.200195,29071.339844,58827
733493,5660.399902,6489.259766,4676.680176,12706.629883,12422.860352,1341.130005,31281,13403,931.87,7184.5,3686.159912,3809.13,3606.86,1679.670044,5421.299805,30057.259766,61415
733494,5717.5,6578.060059,4719.529785,12604.580078,12302.459961,1325.76001,31669,13537.900391,952.99,7265,3709.030029,3927.3,3411.49,1676.23999,5418.5,29987.050781,60762
