Date,UK,Germany,France,Japan,DJI,SP500,Italy,Spain,Sweden,Switzerland,Belgium,Greece,China,Korea,Australia,Mexico,Brazil
734872,5668.5,6111.549805,3193.649902,8560.110352,12418.419922,1277.300049,15327,8581.799805,1006.31,6058.100098,2121.110107,662.29,2169.39,1866.219971,4239.5,37387.628906,59365
734873,5624.299805,6095.990234,3144.909912,8488.709961,12415.700195,1281.060059,14767.2,8329.599609,1002.18,6026.600098,2096.899902,647.58,2148.45,1863.73999,4196.600098,37017.949219,58546
734878,5696.700195,6162.97998,3210.790039,8422.259766,12462.469727,1292.079956,14844.8,8472.900391,1012.68,6050.799805,2127.52002,625.35,2285.74,1853.219971,4206.600098,37190.898438,59806
734879,5670.799805,6152.339844,3204.830078,8447.879883,12449.450195,1292.47998,14882.4,8426.799805,1009.61,6008,2140.320068,629.08,2276.05,1845.550049,4242.899902,37307.640625,59962
734880,5662.399902,6179.209961,3199.97998,8385.589844,12471.019531,1295.5,15192.8,8427,1015.5,6018.100098,2137.419922,632.19,2275.01,1864.569946,4238.399902,37320.96875,59921
734881,5636.600098,6143.080078,3196.48999,8500.019531,12422.05957,1289.089966,15011.1,8450.599609,1009,5996.299805,2125.340088,644.94,2244.58,1875.680054,4255.399902,36548.558594,59147
734885,5694,6332.930176,3269.98999,8466.400391,12482.070312,1293.670044,15326,8535.299805,1025.06,6056.200195,2157.939941,656.52,2298.38,1892.73999,4277.700195,36601.199219,60646
734886,5702.399902,6354.569824,3264.929932,8550.580078,12578.950195,1308.040039,15278,8420.700195,1028.62,6116.200195,2155.699951,670.03,2266.38,1892.390015,4280.600098,37506.761719,61723
734887,5741.200195,6416.259766,3328.939941,8639.679688,12623.980469,1314.5,15652,8603.799805,1037.82,6194.5,2196.629883,689.75,2296.07,1914.969971,4278.600098,37680.058594,61927
734888,5728.600098,6404.390137,3321.5,8766.360352,12720.480469,1315.380005,15632.1,8561.900391,1033.3,6122.700195,2199.080078,708.18,2319.12,1949.890015,4303,37384.210938,62312
734898,5671.100098,6444.450195,3265.639893,8793.049805,12653.719727,1313.01001,15753.1,8517,1028.36,5970.700195,2197.080078,750.04,2285.04,1940.550049,4334.399902,37241.609375,62770
734899,5681.600098,6458.910156,3298.550049,8802.509766,12632.910156,1312.410034,15828,8509.200195,1036.34,5970.5,2206.800049,796.02,2292.61,1955.790039,4325.700195,37422.679688,63072
734900,5790.700195,6616.640137,3367.459961,8809.790039,12716.459961,1324.089966,16264.5,8696.599609,1065.29,6069.899902,2264.72998,796.1,2268.08,1959.23999,4291,37709.648438,64567
734901,5796.100098,6655.629883,3376.659912,8876.820312,12705.410156,1325.540039,16276.5,8772.299805,1066.12,6064.399902,2272.120117,792.44,2312.56,1984.300049,4333.200195,37711.160156,64593
734902,5901.100098,6766.669922,3427.919922,8831.929688,12862.230469,1344.900024,16439.6,8861.200195,1078.66,6153.299805,2304.580078,762.15,2330.41,1972.339966,4320.100098,38092.808594,65217
734906,5890.299805,6754.200195,3411.540039,8917.519531,12878.200195,1347.050049,16491.7,8846.900391,1074.37,6157.600098,2286.26001,802.21,2291.9,1981.589966,4344.899902,38062.421875,65917
734907,5875.899902,6748.759766,3410,9015.589844,12883.950195,1349.959961,16669.2,8849.299805,1074.61,6155.899902,2280.219971,809.12,2347.53,2003.72998,4363.700195,38140.550781,65831
734908,5895.5,6788.799805,3424.709961,9002.240234,12890.459961,1351.949951,16653.8,8902.099609,1077.12,6169.600098,2270.629883,823.96,2349.59,2014.619995,4357.100098,38242.28125,65530
734909,5852.399902,6692.959961,3373.139893,8947.169922,12801.230469,1342.640015,16361,8797.099609,1065.37,6130.700195,2230.780029,797.35,2351.98,1993.709961,4322.600098,38149.21875,63998
734912,5905.700195,6738.470215,3384.550049,8999.179688,12874.040039,1351.77002,16369.3,8788.299805,1074.31,6177.399902,2258.100098,834.41,2351.85,2005.73999,4359.399902,38204.328125,65692
734913,5899.899902,6728.189941,3375.639893,9052.070312,12878.280273,1350.5,16445.9,8771.900391,1069.64,6163.799805,2234.379883,818.1,2344.77,2002.640015,4318.899902,37831.871094,65039
734914,5892.200195,6757.939941,3390.350098,9260.339844,12780.950195,1343.22998,16513.2,8741.599609,1082.7,6198.299805,2232.610107,776.28,2366.7,2025.319946,4327.399902,37864.550781,65368
734915,5885.399902,6751.959961,3393.25,9238.099609,12904.080078,1358.040039,16369.7,8558.099609,1088.18,6217.299805,2258.23999,785.02,2356.86,1997.449951,4257.200195,38212.238281,66142
