Date,UK,Germany,France,Japan,DJI,SP500,Italy,Spain,Sweden,Switzerland,Belgium,Greece,China,Korea,Australia,Mexico,Brazil
735606,6755.5,9506.200195,4262.680176,15814.370117,16530.939453,1837.880005,19468.8,10178.700195,1326.24,8319.400391,2911.570068,1238.06,2047.32,1959.439941,5318.799805,41778.601562,50430
735607,6721.799805,9497.839844,4260.959961,16121.450195,16462.740234,1837.48999,19436.3,10253.599609,1324.83,8352.799805,2932.72998,1279.41,2044.34,1958.959961,5318.700195,41515.488281,50577
735608,6691.299805,9421.610352,4225.140137,15880.330078,16444.759766,1838.130005,19503,10234.200195,1323.58,8295.900391,2928.719971,1289.98,2027.62,1946.109985,5327.5,41585.539062,49322
735609,6739.899902,9473.240234,4250.600098,15912.05957,16437.050781,1842.369995,19569,10290.599609,1329.84,8365.099609,2934.889893,1296.39,2013.3,1938.540039,5316.299805,42458.511719,49696
735612,6757.200195,9510.169922,4263.27002,15912.05957,16257.94043,1819.199951,19697.2,10365.5,1328.65,8412.900391,2944.47998,1286.47,2009.56,1948.920044,5296.799805,42158.621094,49427
735613,6766.899902,9540.509766,4274.200195,15422.400391,16373.860352,1838.880005,19730.4,10382,1323.89,8384.700195,2940.790039,1260.7,2026.84,1946.069946,5219.799805,42439.789062,49703
735614,6819.899902,9733.80957,4332.069824,15808.730469,16481.939453,1848.380005,20045.8,10525,1342.99,8423.400391,2957.97998,1283.7,2023.35,1953.280029,5255.5,42511.25,50105
735615,6815.399902,9717.709961,4319.27002,15747.200195,16417.009766,1845.890015,19875.7,10455.5,1342.65,8450.700195,2964.800049,1271.31,2023.7,1957.319946,5319.399902,42172.730469,49696
735616,6829.299805,9742.959961,4327.5,15734.459961,16458.560547,1838.699951,19969.3,10465.700195,1350.1,8478.900391,2969.149902,1268.53,2004.95,1944.47998,5316.399902,41911.308594,49182
735620,6834.299805,9730.120117,4323.870117,15795.959961,16414.439453,1843.800049,19995.8,10357.400391,1350.02,8486.400391,2958.830078,1215.34,2008.31,1963.890015,5342,41838.628906,48542
735621,6826.299805,9720.110352,4324.97998,15820.959961,16373.339844,1844.859985,19958.4,10279.700195,1355.24,8466.700195,2952.360107,1222.88,2051.75,1970.420044,5331.299805,42062.820312,49300
735622,6773.299805,9631.040039,4280.959961,15695.889648,16197.349609,1828.459961,19814.6,10241.200195,1339.8,8405,2951.949951,1223.28,2042.18,1947.589966,5275.5,41531.800781,48321
735623,6663.700195,9392.019531,4161.470215,15391.55957,15879.110352,1790.290039,19359,9868.900391,1318.53,8201.5,2889.929932,1183.99,2054.39,1940.560059,5254.299805,40979.800781,47787
