Date,UK,Germany,France,Japan,DJI,SP500,Italy,Spain,Sweden,Switzerland,Belgium,Greece,China,Korea,Australia,Mexico,Brazil
732739,5858.700195,5721.459961,4989.149902,15663.339844,11021.589844,1287.22998,37390,11755.700195,1010.05,7916,3827.169922,4029.02,1293.3,1328.949951,4862.100098,19189.25,39240
732742,5897.799805,5754.060059,5010.720215,15901.160156,10958.589844,1278.26001,37721,11759.099609,1014.78,7917.200195,3882.709961,4029.02,1288.95,1344.76001,4867.399902,18991.460938,38354
732743,5857.399902,5739.279785,4992.209961,15726.019531,10980.69043,1275.880005,37515,11701.299805,1006.28,7864.299805,3850.110107,3919.53,1259.92,1316.670044,4843.600098,18551.070312,37423
732744,5812.899902,5673.359863,4969.509766,15627.490234,11005.740234,1278.469971,37358,11629.200195,997.44,7831.5,3852.189941,3906.53,1250.38,1314.050049,4835.700195,18398.820312,37289
732745,5855.899902,5732.220215,5007.839844,16036.910156,10972.280273,1272.22998,37657,11699.599609,1007.76,7860.700195,3864.040039,3997.03,1245.17,1311.209961,4855.399902,18310.570312,36312
732746,5907.899902,5804.919922,5069.27002,16115.629883,11076.339844,1281.420044,37927,11771.799805,1009.43,7970.600098,3901.669922,4014.52,1245.65,1320.069946,4849.399902,18420.169922,36891
732749,5952.799805,5855.160156,5107.470215,16361.509766,11076.019531,1284.130005,38195,11845.400391,1018.36,8035.399902,3922.02002,4076.55,1259.67,1338.280029,4910.600098,18706.189453,36793
732750,5950.600098,5870.879883,5117.160156,16238.360352,11151.339844,1297.47998,38343,11835,1017.71,8034.200195,3953.610107,4026.02,1259.04,1326.300049,4893.700195,18941.039062,37541
732751,5965.100098,5898.47998,5127.930176,16319.040039,11209.769531,1303.02002,38491,11845.700195,1024.44,8012.600098,3945.389893,4047.48,1274.81,1333.97998,4907.200195,18999.640625,38244
732752,5993.299805,5897.790039,5126.009766,16096.209961,11253.240234,1305.329956,38534,11862.5,1030.2,8018,3942.290039,4104.5,1274.19,1335.97998,4936.700195,19166.429688,38157
732753,5999.399902,5882.379883,5141.080078,16339.730469,11279.650391,1307.25,38364,11872.900391,1034.06,8047.100098,3955.300049,4148.44,1269.46,1341.119995,4932.700195,19345.800781,38049
732756,5991.700195,5902.790039,5138.509766,16624.800781,11274.530273,1305.079956,38489,11922,1041.37,8059.399902,3955.350098,4174.53,1288.42,1346.689941,4961.600098,19581.119141,38204
732758,6007.5,5932.310059,5194.779785,16495.480469,11317.429688,1305.040039,38519,11951.599609,1047.12,8064,3977.959961,4142.11,1296.71,1309.829956,4974.799805,19598.109375,37851
732759,5990.100098,5947.109863,5194.779785,16489.369141,11270.290039,1301.670044,38242,11906.200195,1054.54,8024.100098,3972.48999,4148.4,1302.46,1312.26001,4995.600098,19255.869141,37474
732760,6036.299805,5973.140137,5218.709961,16560.869141,11279.969727,1302.949951,38178,11954.400391,1063.74,8045.100098,3976.659912,4158.19,1294.7,1321.22998,5001.600098,19339.300781,37577
732763,5972.200195,5912.259766,5162.439941,16650.099609,11250.110352,1301.609985,37711,11839.599609,1056.92,7980.899902,3944.350098,4114.37,1295.92,1330.339966,5045.100098,19226.320312,37641
732764,5935.700195,5890.629883,5149.990234,16690.240234,11154.540039,1293.22998,37445,11774.200195,1052.67,7972.899902,3918.080078,4054.8,1298.79,1331.310059,5044.799805,18929.980469,36682
732765,5959.200195,5914.779785,5180.25,16938.410156,11215.700195,1302.890015,37700,11817.299805,1059.93,7983.399902,3913.75,4073.39,1305.57,1332.719971,5049.399902,19132.339844,37492
732766,6015.299805,5984.189941,5240.100098,17045.339844,11150.700195,1300.25,38206,11869.799805,1069.34,8035.299805,3942.080078,4114.04,1294.72,1338.140015,5071.600098,19214,37777
732767,5964.600098,5970.080078,5220.850098,17059.660156,11109.320312,1294.869995,37928,11854.299805,1059.94,8023.299805,3912.280029,4122.34,1298.3,1359.599976,5087.200195,19272.630859,37952
732770,6024.299805,6024.049805,5255.259766,17333.310547,11144.94043,1297.810059,38280,11920,1076.5,8078.5,3921.5,4137.37,1319.47,1379.75,5133.100098,19634.210938,38717
732771,6004.700195,6013.850098,5205.810059,17292.910156,11203.849609,1305.930054,38039,11893.799805,1066.14,8051.600098,3914.070068,4146.79,1329.8,1385.640015,5116.299805,19764.080078,38802
732772,6044.100098,6029.200195,5221.029785,17243.980469,11239.549805,1311.560059,38440,11916.400391,1071.43,8090.5,3929.610107,4159.6,1340.16,1388.77002,5159,19930.630859,39053
732773,6045.700195,6031.390137,5222.359863,17489.330078,11216.5,1309.040039,38405,11908.200195,1060.67,8102.299805,3933.22998,4242.48,1339.74,1397,5190.299805,19869.710938,39285
732774,6026.100098,5952.919922,5174.959961,17563.369141,11120.040039,1295.5,37989,11816.700195,1055.71,8105.200195,3917.840088,4291.89,1342.96,1402.359985,5186.600098,19472.359375,38926
732777,6067,6003.399902,5190.27002,17456.580078,11141.330078,1296.619995,38496,11817.5,1059.14,8109.299805,3908.909912,4302.62,1359.08,1398.290039,5146.899902,19548.349609,38475
732778,6016.5,5908.470215,5112.600098,17418.130859,11089.629883,1286.569946,37657,11674.599609,1046.21,8029.100098,3850.610107,4245.94,1362.23,1386.079956,5186.799805,19465.150391,37901
732779,6000.799805,5901.25,5085.109863,17162.550781,11129.969727,1288.119995,37740,11601.700195,1049.55,7976.600098,3837.330078,4205.12,1360.13,1383.589966,5140,19322.619141,38427
732785,6044.100098,5902.580078,5095.970215,17232.859375,11268.769531,1307.280029,37511,11585,1049.68,7961.399902,3835.25,4190.82,1385.11,1427,5200.299805,19820.070312,39572
732786,6089.799805,5993.759766,5158.140137,17350.119141,11278.769531,1309.930054,38047,11720.099609,1061.41,8050.899902,3861.830078,4231.6,1396.7,1437.839966,5233.200195,19933.089844,39938
732787,6081.399902,6063.279785,5206.790039,17317.529297,11342.889648,1311.459961,38350,11782.599609,1064.9,8057,3875.649902,4199.11,1385.9,1434.150024,5225.799805,19979.539062,39775
732791,6098.700195,6079.089844,5221.439941,16914.400391,11336.320312,1308.109985,38037,11901.299805,1054.49,8076.299805,3900.379883,4199.11,1409.79,1430.939941,5217.700195,20198.710938,39751
732793,6104.299805,6107.120117,5252.319824,17055.929688,11354.490234,1305.410034,38341,11925.599609,1054.06,8071.100098,3928.26001,4198.73,1417.48,1451.219971,5272.100098,20566.910156,40410
732794,6060,6067.740234,5213.549805,17114.539062,11382.509766,1309.719971,38131,11891.299805,1050.03,8080.100098,3919.889893,4161.4,1416.73,1452.530029,5246.899902,20390.619141,39751
732795,6023.100098,6009.890137,5188.399902,16906.230469,11367.139648,1310.609985,37773,11892.5,1036.87,8047.299805,3911.060059,4139.96,1440.22,1419.72998,5207,20646.189453,40363
732799,6082.100098,6051.290039,5241.189941,17153.769531,11416.450195,1313.209961,38173,11929.299805,1045.92,8074.700195,3934.570068,4203.05,1440.22,1434.900024,5222.399902,21079.869141,41017
732805,6067.100098,6127.97998,5282.399902,17291.669922,11584.540039,1324.660034,38552,12067.700195,1053.76,8103.600098,3972.209961,4316.98,1497.1,1452.22998,5273.5,21608.669922,41515
732806,6105.600098,6140.720215,5312.180176,17190.910156,11639.769531,1325.140015,38765,12083.299805,1054.12,8122.100098,3987.340088,4304.73,1531.16,1450.439941,5275.899902,21822.929688,41979
732807,6083.399902,6118.379883,5278.27002,16951.929688,11642.650391,1322.849976,38642,12064.799805,1047.24,8112.899902,3966.590088,4268.87,1545.69,1451.089966,5305.299805,21781.070312,41752
732808,6042,6054.720215,5262.939941,16862.140625,11500.730469,1305.920044,38523,12008.400391,1043.4,8097.299805,3954.610107,4243.88,1537.38,1464.699951,5318.200195,21435.269531,40847
732809,5912.100098,5916.279785,5150.450195,16601.779297,11380.990234,1291.23999,37939,11710.200195,1013.69,7954.100098,3887.449951,4205.94,1602.83,1445.199951,5285.5,21154.900391,40223
732812,5841.299805,5857.029785,5064.850098,16486.910156,11428.769531,1294.5,37472,11587.700195,997.35,7853.899902,3802.909912,4102.05,1664.09,1413.97998,5192.399902,20722.130859,39271
732813,5846.200195,5851.919922,5081.689941,16158.419922,11419.889648,1292.079956,37540,11595.900391,1001.63,7887.100098,3810.580078,4114.65,1613.25,1382.109985,5170.299805,20851.060547,39416
732814,5675.5,5652.720215,4920.310059,16307.669922,11205.610352,1270.319946,36471,11248.200195,958.19,7658.5,3691.73999,4020.85,1625.15,1401.469971,5172.100098,20261.859375,38291
732815,5671.600098,5666.069824,4908.689941,16087.179688,11128.290039,1261.810059,36436,11210.299805,950.08,7602.299805,3678.209961,3909.65,1617.28,1365.150024,5076.200195,20217.019531,37807
732816,5657.399902,5672.279785,4944.569824,16155.450195,11144.05957,1267.030029,36643,11270.799805,951.59,7614.299805,3702.76001,3878.8,1659.55,1372.290039,5061.200195,20182.140625,37733
732819,5532.700195,5546.240234,4813.5,15857.870117,11125.330078,1262.069946,35264,10950.200195,906.25,7430.200195,3568,3649.02,1657.69,1338.589966,4987.299805,19369.289062,36497
732820,5678.700195,5678.490234,4931.529785,15599.200195,11098.349609,1256.579956,35906,11160.700195,956.05,7572.5,3659.570068,3763.92,1604.55,1329.859985,4966.299805,19084.830078,36110
732821,5587.100098,5587.22998,4870.02002,15907.200195,11117.320312,1258.569946,35672,11047.200195,933.27,7481.299805,3640.179932,3642.64,1590.92,1333.380005,4995,18805.570312,35792
732823,5791,5788.359863,5045.089844,15970.759766,11278.610352,1280.160034,36617,11414.799805,972.79,7679.5,3756.649902,3789.02,1613.89,1322.430054,5014.700195,19585.210938,38506
732827,5652,5622.430176,4893.870117,15859.450195,11094.429688,1259.869995,35796,11165.599609,937.47,7533.299805,3641.120117,3717.18,1657.29,1317.699951,5066.799805,18841.339844,36413
732829,5749.700195,5707.589844,4947.290039,15503.740234,11260.280273,1285.709961,36593,11346.400391,962.29,7617.299805,3672.290039,3676.85,1684.19,1295.089966,5026.100098,19128.630859,37748
732830,5764.600098,5687.040039,4959.700195,15789.30957,11247.870117,1288.219971,36529,11360.700195,954.69,7665.100098,3678.830078,3692.41,1669.4,1309.040039,5040.399902,19421.730469,37942
732835,5706.299805,5543.930176,4824.77002,15096.009766,10930.900391,1256.150024,36121,11224.700195,932.79,7549.799805,3585.649902,3505.57,1589.55,1266.839966,4991.899902,18413.439453,35264
732836,5562.899902,5383.279785,4684.339844,14633.030273,10938.820312,1257.930054,35306,10952.599609,892.33,7344.299805,3510.100098,3475.5,1591.49,1223.130005,4878.5,18257.640625,35438
732837,5655.200195,5464.080078,4768.180176,14750.839844,10891.919922,1252.300049,35826,11098.200195,917.5,7434.600098,3547.179932,3529.24,1551.38,1235.650024,4926.799805,17748.740234,35075
732841,5519.600098,5292.140137,4617.589844,14218.599609,10706.139648,1223.689941,34928,10797.5,878.16,7154.899902,3445.100098,3394.78,1548.49,1203.859985,4807.200195,16653.150391,32848
732842,5506.799805,5305.990234,4615.439941,14309.55957,10816.919922,1230.040039,34850,10852,899.72,7171,3445.290039,3379.28,1531.33,1221.72998,4815,16802.099609,32941
732844,5597.399902,5376.009766,4694.890137,14879.339844,11014.549805,1251.540039,35228,10962.799805,909.79,7294.5,3507.790039,3568.35,1574.47,1262.189941,4932.200195,18041.789062,34399
732847,5626.100098,5439.22998,4729.02002,14860.349609,10942.110352,1240.130005,35152,11056.799805,920.86,7364,3516.699951,3620.98,1586.29,1251.670044,4869.899902,17581.880859,33897
732848,5658.200195,5493.609863,4770.419922,14648.410156,10974.839844,1240.119995,35356,11103.5,919.12,7397.899902,3547.459961,3592.36,1592.33,1225.829956,4830.799805,17781.279297,33632
732849,5665,5503.410156,4774.72998,14644.259766,11079.459961,1252.199951,35500,11155.400391,925.23,7427.100098,3561.26001,3543.5,1598.12,1227.189941,4884.399902,18156.210938,34547
732850,5684.100098,5533.419922,4803.290039,15135.69043,11019.110352,1245.599976,35615,11246.299805,928.72,7483.299805,3589,3578.55,1596.07,1238.829956,4968.100098,18188.400391,34317
732851,5692.100098,5529.740234,4817.629883,15124.040039,10989.089844,1244.5,35737,11274.200195,928.72,7485.799805,3593.330078,3583.73,1605.71,1228.619995,4925.799805,18545.730469,34661
732854,5681.200195,5514.629883,4801.490234,15152.400391,11045.280273,1250.560059,35588,11276.599609,928.56,7463.600098,3588.399902,3567.67,1633.45,1238.050049,4926.200195,18491.400391,34631
732855,5652.299805,5459.149902,4771.240234,15171.80957,10924.740234,1239.199951,35393,11214.5,915.98,7406.799805,3570.780029,3553.24,1639.55,1247.540039,4957.600098,18021.470703,34376
732856,5678.600098,5456.870117,4774,14886.110352,10973.55957,1246,35515,11188.799805,917.17,7431.899902,3585.77002,3517.38,1639.29,1238.709961,4909.200195,18101.830078,34835
732857,5791.5,5581.669922,4880.379883,15121.150391,11190.799805,1272.869995,36042,11386.599609,942.52,7541.100098,3638.810059,3582.58,1671.62,1263.02002,4957.899902,18908.330078,36487
732858,5833.399902,5683.310059,4965.959961,15505.179688,11150.219727,1270.199951,36444,11548.099609,956.49,7652.100098,3703.320068,3693.75,1672.21,1295.150024,5034,19147.169922,36631
732861,5884.399902,5712.689941,4980.620117,15571.620117,11228.019531,1280.189941,36666,11569.599609,961.24,7720.700195,3737.550049,3693.04,1697.28,1294.609985,5049.899902,20060.820312,37357
732863,5826.700195,5625.629883,4921.299805,15523.94043,11151.820312,1270.910034,36207,11521.200195,952.44,7659.200195,3683.330078,3620.02,1718.56,1279.849976,5054.299805,19514.619141,36378
732864,5890,5695.470215,4966.450195,15321.400391,11225.299805,1274.079956,36534,11636.799805,960.57,7704.600098,3727.389893,3605.11,1741.47,1263.959961,5078.100098,20047.619141,36533
732865,5888.899902,5681.850098,4953.709961,15307.610352,11090.669922,1265.47998,36434,11626.700195,949.62,7655.200195,3715.909912,3615.76,1730.19,1273.930054,5096.5,19829.599609,36102
732868,5896.899902,5706.319824,4982.47998,15552.80957,11103.549805,1267.339966,36588,11649.5,954.1,7704.399902,3743.560059,3633.06,1734.33,1299.290039,5102.899902,19700.150391,36141
732869,5857.299805,5616.040039,4914.390137,15473.820312,11134.769531,1272.430054,36210,11535.200195,939.37,7669.399902,3701.76001,3668.49,1745.81,1300.439941,5071.399902,19570.210938,36554
732870,5860.600098,5637.819824,4941.72998,15249.320312,11013.179688,1258.599976,36298,11537.299805,937.87,7707,3718.090088,3698.73,1740,1296.689941,5093.399902,19419.439453,36230
732871,5765,5527.290039,4852.52002,15097.950195,10846.290039,1242.280029,35774,11375,921.49,7588,3631.100098,3616.59,1655.77,1285.02002,5054.700195,18725.259766,35354
732872,5707.600098,5422.220215,4780.790039,14845.240234,10739.349609,1236.199951,35445,11240.200195,906.05,7506.799805,3597.060059,3618.97,1665.21,1255.130005,4943.799805,18328.660156,35350
732876,5681.700195,5396.850098,4734.540039,14437.240234,10799.230469,1236.859985,35183,11161,893.57,7461.299805,3590.27002,3553.09,1684.25,1233.420044,4901.399902,18885.669922,35130
732877,5778,5539.290039,4846.540039,14500.259766,11011.419922,1259.810059,35980,11425.700195,929.54,7603.600098,3660.47998,3548.95,1645.16,1233.650024,4881.299805,19871.779297,36785
732878,5770.899902,5545.819824,4865.040039,14946.839844,10928.099609,1249.130005,35887,11446.400391,928.55,7659.600098,3686.73999,3617.07,1655.12,1273.300049,4967.399902,19510.519531,35847
732879,5719.700195,5451.009766,4818.549805,14821.259766,10868.379883,1240.290039,35592,11333.900391,914.6,7618.100098,3660.399902,3593.55,1665.33,1271.329956,4934.299805,19527.369141,35510
732882,5833.899902,5578.049805,4914.930176,14794.5,11051.049805,1260.910034,36154,11561.599609,931.96,7780.299805,3732.27002,3610.25,1665.94,1263.349976,4906.600098,19938.699219,36224
732883,5851.200195,5565.759766,4933.120117,15005.240234,11103.709961,1268.880005,36035,11611.900391,928.69,7784.799805,3732.639893,3663.58,1685.46,1279.77002,4959.899902,20082,36681
732884,5877.100098,5583.100098,4943,14884.070312,11102.509766,1268.400024,36206,11635.200195,944.62,7815.100098,3722.709961,3665.25,1686.65,1279.079956,4907.600098,19913.189453,36594
732885,5929.5,5659.069824,5001.209961,15179.780273,11100.429688,1263.199951,36499,11768.400391,951.98,7856.5,3784.159912,3728.11,1675.17,1296.27002,4976.5,20138.789062,36888
732886,5974.899902,5705.419922,5028.509766,15342.870117,11219.700195,1278.550049,36720,11887.400391,955.05,7946.5,3797.879883,3718.54,1662.03,1297.069946,4932.700195,20252.330078,37381
732889,5928.299805,5681.970215,5009.419922,15456.80957,11185.679688,1276.660034,36606,11818,946.26,7941.799805,3795.909912,3747.98,1612.73,1297.819946,4957.100098,20095.929688,37077
732891,5932.100098,5680.819824,5026.25,15464.290039,11199.929688,1277.410034,36738,11863,942.21,7905.200195,3807.909912,3794.39,1600.87,1295.109985,4906.600098,20145.099609,37288
732892,5838.399902,5640.029785,4983.680176,15470.370117,11242.589844,1280.27002,36474,11800.700195,938.38,7810,3788.98999,3793.34,1601.06,1292.050049,4966.200195,20261.810547,37451
732893,5889.399902,5723.029785,5040.950195,15499.179688,11240.349609,1279.359985,36896,11934.099609,944.97,7891,3828.540039,3844.92,1570.15,1304.51001,4926.100098,20354.990234,37848
732896,5828.799805,5626.669922,4956.339844,15154.05957,11219.379883,1275.77002,36508,11790.5,932.1,7790.799805,3778.330078,3877.09,1547.44,1289.540039,4933.5,20412.490234,37698
732897,5818.100098,5651.919922,4967.950195,15464.660156,11173.589844,1271.47998,36633,11834,932.75,7793.299805,3793.25,3836.6,1580.58,1311.099976,4989.100098,20342.779297,37600
732898,5860.5,5702.810059,5025.149902,15656.589844,11076.179688,1265.949951,36851,11911.599609,941.06,7882.899902,3811.590088,3853.4,1578.57,1314.930054,4929.700195,20062.369141,37255
732899,5823.399902,5630.959961,4976.640137,15630.910156,11124.370117,1271.810059,36651,11810.400391,932.94,7844.200195,3804.459961,3806.67,1606.06,1304.310059,4922.200195,20048.179688,37354
732900,5820.100098,5628.370117,4985.52002,15565.019531,11088.030273,1266.73999,36644,11777.299805,937.13,7858.600098,3822.120117,3816.79,1605.93,1292.099976,4918,20273.859375,36944
732903,5870.899902,5692,5046.930176,15857.110352,11097.870117,1268.209961,36880,11903.299805,945.37,7925.100098,3856.909912,3858.17,1570.74,1295.109985,4938.600098,20290.490234,36557
732905,5896.600098,5812.939941,5137.310059,16071.360352,11327.120117,1295.430054,37335,12045.900391,967.99,8089.700195,3907.790039,3915.88,1616.41,1315.609985,4928.899902,20900,37678
732906,5900.399902,5833.509766,5144.839844,16020.839844,11334.959961,1297.47998,37501,12087.799805,979.85,8112.799805,3902.459961,3919.75,1603.33,1327.780029,5017.200195,20971.779297,37559
732907,5903.399902,5817.02002,5135.689941,16105.980469,11381.469727,1302.300049,37549,12067.799805,978.15,8084.200195,3912.860107,3943.31,1598.02,1331.099976,5015.600098,21046.630859,37552
732910,5915.200195,5794.830078,5104.649902,15969.040039,11345.049805,1297.52002,37439,12054.900391,977.69,8057.600098,3899.530029,3944.06,1601.15,1321.670044,5027.600098,20861.560547,37161
732911,5902.600098,5818.410156,5128.330078,16181.169922,11339.839844,1298.819946,37581,12080.799805,982.92,8080.600098,3908.129883,3929.59,1613.35,1334.959961,5041.299805,20986.890625,36678
732912,5860,5775.540039,5082.72998,16163.030273,11297.900391,1292.98999,37283,12012.700195,972.19,8078.700195,3872.570068,3929.29,1612.4,1324.949951,5048,20742.439453,35512
732913,5869.100098,5814.080078,5112.850098,15960.620117,11304.459961,1296.060059,37671,12056,971.78,8099,3886.360107,3930.92,1623.02,1315.72998,4963,20751.449219,35797
732914,5878.600098,5811.470215,5111.129883,15938.660156,11284.049805,1295.089966,37718,12042.900391,972.59,8102.5,3887.709961,3855.21,1623.03,1329.349976,4997.100098,20994.939453,35958
732917,5878.600098,5854.990234,5148.52002,15762.589844,11352.009766,1301.780029,37807,12116.599609,978.3,8118.600098,3919.919922,3818.79,1650.44,1327.890015,4996.299805,21228.869141,36375
732918,5888.299805,5847.02002,5160.319824,15890.55957,11369.94043,1304.280029,37800,12146.599609,985.46,8165.600098,3929.719971,3828.48,1651.02,1344.609985,5034.100098,21282.080078,36304
732919,5929.299805,5867.529785,5182.790039,15872.019531,11382.910156,1305.369995,37993,12171.900391,993.9,8183.399902,3945.419922,3816.91,1655.19,1341.349976,5032.200195,21331.089844,36313
732920,5906.100098,5859.569824,5165.040039,16140.759766,11381.150391,1303.819946,37938,12144.700195,994.16,8168,3906.01001,3868.62,1658.64,1352.73999,5079.799805,21049.349609,36232
732921,5949.200195,5876.540039,5183.450195,16134.25,11464.150391,1311.01001,38159,12193,997.57,8189.100098,3924.26001,3918.19,1636.69,1356.670044,5063.899902,21192.259766,37329
732925,5981.700195,5884.069824,5172.850098,16385.960938,11469.280273,1313.25,38135,12212.400391,1008.25,8226.200195,3929.129883,3953.35,1664.08,1361.23999,5111.700195,21256.109375,37368
732926,5929.299805,5813.060059,5115.52002,16284.089844,11406.200195,1300.26001,37829,12102.900391,1001.94,8172.799805,3885.199951,3915.69,1672.12,1357.01001,5078.700195,20965.240234,36710
732928,5879.299805,5795.259766,5073.569824,16080.459961,11392.110352,1298.920044,37815,12081.700195,999.08,8167,3881.72998,3903.96,1667.98,1354.890015,5063.200195,20795.820312,36558
732931,5850.799805,5798.459961,5058.310059,15794.379883,11396.839844,1299.540039,37684,12055.200195,993.11,8094.100098,3874.01001,3902.89,1674.97,1334.079956,4993.5,20612.890625,35772
732932,5895.5,5873.850098,5125.970215,15719.339844,11498.089844,1313,37920,12164.900391,1011.69,8195.099609,3937.51001,3905.03,1695.86,1328.040039,4938.799805,21102.769531,36147
732933,5892.200195,5906.120117,5137.930176,15750.049805,11543.320312,1318.069946,37981,12206.900391,1022.14,8215.700195,3957.909912,3902.86,1689.39,1333.130005,4978.600098,21320.210938,36550
